period,amp
20574.074064549313,1.3521236440724871e-06
20580.074836055035,6.654728986086253e-07
20586.075607560757,1.4943102430027584e-06
20592.07637906648,1.2797226997259778e-06
20598.0771505722,4.705375873864384e-07
20604.077922077922,1.9210474512406147e-06
20610.078693583644,8.454644985721994e-07
20616.079465089366,7.617136610218131e-07
20622.080236595088,1.2378653686481112e-07
20628.08100810081,4.3200215383944065e-07
20634.08177960653,8.425399937861664e-07
20640.082551112253,5.8814676026490555e-08
20646.083322617975,5.143048697800475e-08
20652.084094123697,1.0663285190633111e-06
20658.08486562942,1.8199440979951552e-07
20664.085637135144,9.787338031008695e-07
20670.086408640866,1.1693302177387165e-06
20676.087180146587,5.577926945399829e-07
20682.08795165231,5.810295349464331e-08
20688.08872315803,2.712104517293649e-07
20694.089494663753,4.366073856408686e-07
20700.090266169474,2.2409487142426976e-07
20706.091037675196,3.024115970245791e-07
20712.091809180918,7.058820239045276e-07
20718.09258068664,3.5162472608479013e-07
20724.09335219236,3.7823272758445576e-07
20730.094123698083,2.0214312404334594e-07
20736.094895203805,1.4788812590600945e-06
20742.095666709527,6.202278695704382e-08
20748.09643821525,3.666292855132562e-07
20754.09720972097,9.946962592001677e-07
20760.097981226692,2.296383155084883e-07
20766.098752732418,1.1017410777439101e-07
20772.09952423814,1.1490015782646722e-07
20778.10029574386,2.391665825416928e-08
20784.101067249583,7.764802302797044e-08
20790.101838755305,1.730607036887987e-07
20796.102610261027,7.181235898819314e-07
20802.10338176675,1.8126221529070026e-07
20808.10415327247,2.2339145476463038e-07
20814.104924778192,5.90555425949225e-07
20820.105696283914,7.219535306055865e-07
20826.106467789636,2.845132641502637e-08
20832.107239295357,4.125913600996407e-07
20838.10801080108,2.598788176118914e-07
20844.1087823068,1.9462344590675616e-07
20850.109553812523,4.671946182924834e-07
20856.110325318245,6.3774056920785e-07
20862.111096823966,2.652505930265364e-07
20868.11186832969,4.079747979800894e-07
20874.112639835414,1.123323317127449e-06
20880.113411341135,9.053998649689638e-07
20886.114182846857,2.813626478856135e-07
20892.11495435258,9.75382685299452e-07
20898.1157258583,5.894552264182739e-07
20904.116497364023,8.828182227609181e-07
20910.117268869744,1.8287118078822074e-06
20916.118040375466,3.348894518693689e-07
20922.118811881188,4.1620197092705674e-07
20928.11958338691,1.138204634902247e-06
20934.12035489263,2.6099145839549716e-07
20940.121126398353,1.182395317202115e-07
20946.121897904075,9.7183700335428e-07
20952.122669409797,1.7260987833412121e-07
20958.12344091552,4.676026558099835e-07
20964.12421242124,2.779410401848887e-09
20970.124983926966,2.7728952375529e-07
20976.125755432688,9.143971385914419e-07
20982.12652693841,1.4348779883986075e-07
20988.12729844413,2.4290122010402657e-07
20994.128069949853,5.114107039301049e-07
21000.128841455575,2.0142170933330582e-07
21006.129612961297,2.4868559333334726e-07
21012.13038446702,2.812927645945107e-07
21018.13115597274,8.020342866269079e-07
21024.131927478462,5.826935341014036e-07
21030.132698984184,7.717195979092523e-07
21036.133470489905,1.041428631811264e-06
21042.134241995627,3.975390948821466e-07
21048.13501350135,1.782778079968883e-07
21054.13578500707,1.0377618001710066e-06
21060.136556512793,8.294571490715551e-07
21066.137328018514,3.992254850710888e-08
21072.13809952424,2.4970061457104908e-08
21078.13887102996,9.844945502093149e-08
21084.139642535683,5.056745333382204e-07
21090.140414041405,5.534489697311964e-07
21096.141185547127,4.160986847228581e-07
21102.14195705285,3.4951462351140673e-07
21108.14272855857,3.250549243508228e-07
21114.143500064292,1.693431279745165e-06
21120.144271570014,1.678924922532561e-06
21126.145043075736,1.1722647214257126e-06
21132.145814581458,1.0671739265441458e-06
21138.14658608718,5.3895054376590337e-08
21144.1473575929,1.7433289741851317e-06
21150.148129098623,4.454388678579553e-08
21156.148900604345,1.5134424533148658e-06
21162.149672110067,1.0272531803649792e-06
21168.150443615792,1.5388208053838392e-08
21174.151215121514,2.700611631970201e-10
21180.151986627236,6.350950285796941e-07
21186.152758132957,1.1425849416570453e-07
21192.15352963868,9.586683307918516e-07
21198.1543011444,2.3435287615611848e-07
21204.155072650123,4.904258909005778e-07
21210.155844155845,1.1001874903588024e-07
21216.156615661566,9.90130961954423e-07
21222.157387167288,5.036003588231492e-07
21228.15815867301,1.876271619657853e-08
21234.15893017873,1.5062813101994092e-07
21240.159701684453,5.177221835143483e-07
21246.160473190175,4.668169186417632e-07
21252.161244695897,2.3847375595396695e-07
21258.16201620162,1.1683702596995606e-06
21264.16278770734,1.6678482876547453e-07
21270.163559213062,1.3068430421161845e-07
21276.164330718788,3.3835542810882616e-07
21282.16510222451,1.8101454957830967e-07
21288.16587373023,1.044013274546056e-07
21294.166645235953,8.216617614244087e-08
21300.167416741675,6.369681461464297e-07
21306.168188247397,6.933520103057843e-07
21312.16895975312,2.490262080623747e-07
21318.16973125884,1.1831705190128833e-07
21324.170502764562,1.8921832084920236e-08
21330.171274270284,1.311446800002307e-06
21336.172045776006,3.509841052198021e-08
21342.172817281727,4.852977620777289e-07
21348.17358878745,2.0278970814007004e-06
21354.17436029317,1.6527905308964367e-08
21360.175131798893,2.6274998013423456e-06
21366.175903304615,1.1963269433894843e-06
21372.17667481034,2.491513341584867e-07
21378.177446316062,1.3922733846970183e-07
21384.178217821784,1.4231731140007257e-07
21390.178989327505,3.3078992061481346e-06
21396.179760833227,3.423740046242143e-06
21402.18053233895,9.466893958808344e-08
21408.18130384467,3.2472418160067615e-07
21414.182075350393,4.341626485634733e-07
21420.182846856114,2.1412107292755464e-07
21426.183618361836,3.0930945055027503e-07
21432.184389867558,2.9009873371628404e-06
21438.18516137328,2.2594457473807872e-07
21444.185932879,4.966105274693508e-07
21450.186704384723,1.6057864094240305e-06
21456.187475890445,1.2656438112788382e-06
21462.188247396167,1.0350608546984872e-06
21468.18901890189,2.067710916637238e-07
